SAMPN,PERNO,origin,destination
7165934,2,410314047,53045117
7165941,1,65495782,301503412
7165941,2,65495782,3995343773
7165943,2,1041561887,65550325
7165949,1,3072895690,706921504
7165950,1,248121316,65545447
7165950,2,248121316,297832154
7165966,1,662761996,678823240
7165966,2,662761996,26511906
7166084,1,65471572,685773938
7166084,2,65471572,31416681
7166214,2,65405507,206353456
7166333,1,65405507,65359314
7166333,2,65405507,415282972
7166333,3,65405507,890055675
7166412,1,65403319,1723738893
7166412,2,65403319,1723738893
7166412,3,65403319,65329980
7166412,4,65403319,65290286
7166528,1,65460294,65465079
7166590,2,65400155,541332292
7166664,1,559389852,65308268
7166664,2,559389852,3995343773
7166678,1,559389790,65412495
7166678,2,559389790,35833153
7166712,1,437194911,65352485
7166712,2,437194911,1378125483
7166726,1,65456748,461482290
7166734,1,559389852,3701762004
7166734,2,559389852,559389838
7166784,1,1741155868,2286975842
7166886,1,65418219,65473412
7166915,1,53077197,65291494
7166940,1,53127233,65363153
7166940,2,53127233,53077159
7167047,1,603314766,3768921922
7167047,4,603314766,53055655
7167053,2,53085099,4182144711
7167056,2,603314766,1723739386
7167056,3,603314766,53025474
7167142,1,683705747,603229539
7167142,2,683705747,65314202
7167369,1,55963641,55963641
7167369,2,55963641,55964136
7167369,4,55963641,55963641
7167399,2,62435110,57813683
7167696,1,55951810,55951810
7167696,2,55951810,3292802465
7167940,1,62442222,62323923
7168057,2,62388505,62414054
7168171,1,62329446,53072400
7168171,2,62329446,2833119373
7168171,3,62329446,65303541
7168201,1,4355038924,289289775
7168253,1,62404930,62261804
7168413,2,62204037,5436565617
7168501,1,62406529,62434110
7168501,2,62406529,418514677
7168751,1,611620392,2389164241
7168751,2,611620392,53089922
7168792,1,1017604080,53045505
7168822,1,2434792287,969617735
7168822,2,2434792287,65528532
7168825,1,3958644063,720629641
7168837,1,53062524,2328487015
7168837,2,53062524,3244263008
7168885,1,53026834,2619144379
7168885,2,53026834,53126234
7168918,1,4177304596,612071280
7168918,2,4177304596,1909328060
7168930,1,1667737062,1667737062
7168930,2,1667737062,664251157
7168963,2,1666819813,53074427
7169014,1,612071280,951012132
7169014,2,612071280,3072895690
7169014,3,612071280,3958716644
7169053,1,4177167506,52982204
7169085,1,612070328,52982941
7169141,2,5042322053,2389008475
7169141,3,5042322053,53063118
7169169,2,53026929,65580016
7169206,1,53026923,65425050
7169214,2,53026923,3881917375
7169239,1,2502491290,3096337771
7169283,1,4184064480,262921586
7169326,1,5373660559,3112076328
7169326,2,5373660559,5373797190
7169400,1,433552054,53026759
7169400,2,433552054,53026759
7169467,1,53061464,338840916
7169474,1,53075149,312963135
7169474,2,53075149,259247193
7169557,2,53097314,416335443
7169594,1,53112139,65470162
7169659,2,53017161,4178326163
7169686,1,53017192,1172559972
7169686,3,53017192,1806699766
7169686,4,53017192,1806699766
7169768,1,53072996,1212611152
7169768,2,53072996,1212611152
7169789,2,4726268565,2423707681
7169816,2,716011153,667218205
7169816,3,716011153,53034914
7169831,2,257389826,242861968
7169847,1,53000810,4182144711
7169847,2,53000810,276838025
7169857,1,2193553142,461443503
7169857,2,2193553142,53129118
7169857,3,2193553142,53104575
7169975,1,53107004,53070561
7170059,1,1684055465,65308283
7170059,2,1684055465,65303696
7170217,1,1684084805,32972213
7170217,2,1684084805,3958490842
7170217,4,1684084805,2328487015
7170338,1,53076232,1684055465
7170338,3,53076232,257923025
7170371,2,3958311715,2230747177
7170429,1,2230688685,53117866
7170429,2,2230688685,3244767454
7170508,1,53032441,441217155
7170513,1,53050533,38503247
7170585,2,257433450,53069583
7170585,4,257433450,53073352
7170585,5,257433450,826982757
7170635,2,575671816,323689411
7170665,2,52978700,567015380
7170724,2,53055146,1091823033
7170742,1,1093170966,1420600302
7170742,2,1093170966,53084305
7170750,1,1095737549,280021421
7170751,1,53041749,29381097
7170751,2,53041749,2461045462
7170754,2,53046431,1091823033
7170754,3,53046431,661811164
7170782,1,53089670,1091823033
7170786,1,53103254,65459952
7170786,2,53103254,53026042
7170825,1,4931112322,1091823033
7170825,2,4931112322,57819384
7170848,2,53089670,53158066
7170848,3,53089670,614453878
7170865,1,53054325,53090670
7170865,2,53054325,559325280
7170872,2,53111799,53024292
7170902,1,53121634,53103053
7170902,2,53121634,766206315
7170935,2,263337021,4200114290
7170943,2,2563856216,57854417
7170955,3,1093345833,3219700404
7170955,4,1093345833,430099362
7170972,1,53095585,2502491342
7170989,2,53071470,4454452791
7171029,1,53036957,53107428
7171029,2,53036957,3968915296
7171061,2,53065107,651294750
7171076,1,53035390,2389189072
7171076,2,53035390,57819384
7171084,1,53144295,760124119
7171085,1,53120620,57870530
7171085,2,53120620,53024459
7171105,1,53065017,759791368
7171105,2,53065017,53154524
7171105,3,53065017,52995593
7171115,1,53065107,1091823033
7171140,1,53109210,262105565
7171151,1,53079784,53101460
7171151,2,53079784,1091823033
7171151,3,53079784,657638573
7171164,1,53154220,53022466
7171164,2,53154220,1091823033
7171171,1,1090478843,52981962
7171171,2,1090478843,53122886
7171171,3,1090478843,1090478795
7171189,1,1090478845,1091823033
7171189,2,1090478845,53024459
7171285,1,53068445,2540948003
7171285,2,53068445,53087542
7171285,3,53068445,53050576
7171285,4,53068445,53087542
7171313,1,53087768,261618313
7171313,2,53087768,1667737062
7171417,2,257362967,53044287
7171418,1,53087768,53077626
7171583,1,303667214,55956543
7171583,2,303667214,55956543
7171720,1,55963479,62362314
7171839,1,55946253,1016909017
7171843,1,55960406,55954188
7171843,2,55960406,4588500422
7171873,2,2490627876,272155456
7172182,1,55970351,4638146237
7172182,2,55970351,272155439
7172203,1,55960403,62257273
7172203,2,55960403,4619663121
7172211,1,55968714,55953787
7172211,3,55968714,55956131
7172218,1,55960403,55967843
7172218,2,55960403,4630201084
7172305,2,55970675,1129642424
7172417,2,4915620940,53026964
7172545,2,53043494,2393501814
7172563,1,4590428846,65441168
7172563,2,4590428846,53087419
7172619,2,4454452791,4454432033
7172669,2,3788146085,4177254266
7172749,1,53103053,65467602
7172749,2,53103053,53103053
7172815,1,53132078,419014561
7172815,3,53132078,2480851227
7172858,1,3922591065,57827908
7172858,2,3922591065,241570427
7172877,1,1588547865,53035009
7172877,2,1588547865,3969494460
7172896,1,1424418481,1723738831
7172896,2,1424418481,2515877981
7172933,1,5371801737,65306787
7172933,2,5371801737,1390371575
7172939,1,5371801737,1666819835
7172939,2,5371801737,53146091
7173128,1,55960585,55956543
7173192,1,55960585,55954801
7173192,2,55960585,4588500422
7173353,1,53029469,1723739386
7173539,1,826956711,53077127
7173609,1,4178715061,256893879
7173614,1,53067245,2559594483
7173641,2,826985427,65303696
7173692,1,3449474213,4176723799
7173692,3,3449474213,53073352
7173697,2,307566177,1289827332
7173730,1,3449474213,3958379221
7173816,4,826956804,53043010
7173942,2,53070546,575671703
7173942,3,53070546,679005027
7174066,2,4368827088,2607447823
7174066,3,4368827088,62246047
7174138,1,53067677,65585470
7174138,2,53067677,65392772
7174138,3,53067677,53063095
7174305,1,53072063,846477842
7174305,2,53072063,4177025544
7174305,3,53072063,3958480671
7174325,1,53072969,4177106146
7174325,2,53072969,53101406
7174360,1,53028889,65569006
7174485,1,53072969,658951924
7174520,1,660034707,297832154
7174520,2,660034707,53062311
7174582,1,53036404,53025673
7174582,2,53036404,338840749
7174586,2,658951924,430105018
7174619,1,53046805,2502491341
7174634,2,658952504,522276323
7174634,3,658952504,53073352
7174634,4,658952504,4454452791
7174639,1,53036434,461443503
7174667,1,53057864,1172563131
7174667,2,53057864,3244767454
7175017,1,62258120,62476738
7175017,2,62258120,2174833752
7175017,3,62258120,2174833752
7175153,1,62525555,62347110
7175172,1,62514632,62519322
7175193,2,62452043,370479941
7175235,1,62354319,62474869
7175761,1,62525772,4598860143
7175761,2,62525772,62428499
7176065,1,53073076,53041287
7176065,3,53073076,53019433
7176070,1,249532466,1332016732
7176084,1,260351396,283261626
7176119,1,53065037,65485956
7176125,2,53073076,258757447
7176180,1,1083072652,53048389
7176180,2,1083072652,2389189079
7176381,1,209889152,2427025911
7176381,4,209889152,53077153
7176411,1,53127242,462275296
7176411,2,53127242,57931235
7176467,1,2777385203,57841709
7176467,2,2777385203,53072779
7176485,1,53049299,53116364
7176485,2,53049299,53119160
7176485,3,53049299,249925120
7176665,1,241570423,679005014
7176665,2,241570423,53098879
7176763,1,53111066,53072400
7176909,3,53138306,53133400
7176909,4,53138306,53041341
7177058,1,53068154,1711296815
7177251,1,53073038,53131083
7177392,1,233799080,1723738985
7177539,1,92951507,248746064
7177593,2,53130773,65317371
7177636,1,53047940,3244767454
7177639,1,95110111,275779890
7177673,1,416336376,53090190
7177746,1,1003275430,53099283
7177787,2,53047928,53090703
7177915,1,283287435,53116963
7177916,2,713922900,53029721
7177920,2,678295796,5344647528
7177932,2,890203015,254641047
7177980,1,53073843,53048389
7177980,2,53073843,65319923
7178056,1,1993196200,5352469999
7178122,1,890203015,993177058
7178131,1,2804606843,305468074
7178131,2,2804606843,53099283
7178150,2,53046251,53077110
7178162,1,53018340,1723738865
7178223,1,53018339,262105251
7178328,1,53082889,65329405
7178389,1,53123990,53055193
7178389,2,53123990,53099283
7178395,1,53086049,65306124
7178406,1,2430670099,53020933
7178406,2,2430670099,3244767454
7178415,1,53086049,65363153
7178422,3,93155928,289289218
7178497,4,662377563,258147612
7178509,2,1332158002,65295275
7178516,1,209835741,53072728
7178516,2,209835741,312094434
7178558,3,53049299,264796901
7178630,2,667232563,53130151
7178801,1,243673105,1511349597
7178801,2,243673105,53096073
7178807,1,243673129,1804630728
7178807,3,243673129,52991832
7178807,4,243673129,240404682
7178807,5,243673129,53020968
7178809,2,53141404,53049299
7178809,3,53141404,53127645
7178816,1,243673105,53041081
7178838,2,53050611,53077110
7178857,2,53050642,53050599
7178913,2,370473679,65303500
7178928,1,240469700,53019168
7178966,1,240404664,53116966
7178966,2,240404664,53116966
7178969,1,240469682,65390506
7178984,1,240404664,678295796
7178984,2,240404664,240477424
7179124,2,53103803,121128074
7179124,5,53103803,53124567
7179128,1,230899740,65635705
7179168,1,53099580,65295278
7179168,2,53099580,53085675
7179196,2,53090683,53087248
7179246,2,262105240,53058797
7179288,1,261736298,2389008502
7179288,2,261736298,249031560
7179295,1,57789939,324502941
7179304,1,262105240,3458064553
7179304,2,262105240,53024965
7179323,1,53062031,1693988787
7179323,3,53062031,53062031
7179323,4,53062031,53118118
7179323,5,53062031,57928100
7179324,1,53062031,53141404
7179330,1,53062051,462036035
7179390,2,53030619,1723739359
7179405,2,53019168,240448958
7179405,3,53019168,65317030
7179411,1,53146071,53062031
7179411,2,53146071,2387017090
7179448,1,240448882,53117370
7179502,1,53117382,65337385
7179522,3,65636425,264929438
7179530,1,3254394887,65434199
7179530,2,3254394887,65628969
7179530,3,3254394887,1020769395
7179559,1,65537470,655431599
7179559,2,65537470,257938654
7179559,3,65537470,2404187426
7179559,4,65537470,2404187426
7179622,1,4499793075,65466410
7179622,2,4499793075,65433249
7179676,2,4176672600,662761996
7179680,1,65553748,65521274
7179680,2,65553748,53046735
7179721,1,30237212,400502785
7179721,2,30237212,65446399
7179743,2,5292286123,306534238
7179861,1,65645389,310965657
7179861,2,65645389,310965657
7179875,1,65452493,65307359
7179906,1,65550343,65512187
7179906,2,65550343,517807889
7179927,1,65491626,65483597
7179927,2,65491626,65527391
7179965,1,299511481,33280028
7179965,2,299511481,291668009
7180056,1,65429940,65463169
7180062,1,65512168,65522543
7180135,1,65427963,332163865
7180135,2,65427963,332163865
7180174,1,65527413,1081079977
7180232,1,360009099,522276323
7180232,2,360009099,484173364
7180296,1,65482585,65492071
7180296,2,65482585,65546714
7180316,3,65482592,65492869
7180393,1,5372825604,313445176
7180393,2,5372825604,313445176
7180412,2,65436891,65473630
7180532,1,65515446,447940758
7180532,2,65515446,225222124
7180621,1,65582460,282414812
7180621,2,65582460,1082448977
7180621,3,65582460,53034625
7180621,4,65582460,65493469
7180712,1,4370569067,310965657
7180712,5,4370569067,2219949185
7180719,1,65533853,65421188
7180719,2,65533853,65421188
7180741,1,65538142,2219949278
7180741,3,65538142,2886229176
7180791,1,692683755,2219949234
7180791,2,692683755,2219949234
7180937,2,760189931,2593013366
7180962,1,65469162,65469179
7180962,2,65469162,667229004
7180962,3,65469162,65494788
7181016,1,65471403,65658312
7181016,2,65471403,285745586
7181016,4,65471403,282818508
7181021,1,65538016,4179086026
7181021,2,65538016,314509916
7181056,1,65483850,4915148159
7181092,1,65511253,65457393
7181092,2,65511253,1929365912
7181101,1,189703970,65668413
7181101,2,189703970,65439264
7181110,1,1126492404,5369474542
7181110,2,1126492404,1107918145
7181171,1,65577971,484173364
7181171,2,65577971,484173364
7181180,1,416129793,686401801
7181182,1,416129793,259247193
7181195,1,65432371,1389213971
7181211,1,65608960,53026964
7181211,2,65608960,65457393
7181239,1,65433810,3614216337
7181239,2,65433810,4019412006
7181239,3,65433810,4019412006
7181260,3,65544562,571762389
7181297,2,5332249700,1700007798
7181345,1,3523003968,2404187426
7181406,1,65518078,3966968492
7181417,1,65401698,5055445170
7181438,1,1083003547,65473000
7181497,1,246450985,308866389
7181547,1,65659369,65561442
7181656,1,1105792608,53034591
7181656,2,1105792608,65544715
7181706,2,65599317,1036608543
7182018,2,1700030964,65633361
7182109,1,65518074,2874627272
7182109,2,65518074,2874627272
7182134,1,65476624,519522070
7182134,2,65476624,343602000
7182140,1,65476650,65554751
7182140,2,65476650,65554751
7182140,3,65476650,65554751
7182140,4,65476650,65554751
7182141,1,65529254,3312123321
7182200,2,65518074,519698101
7182293,1,65529804,65537594
7182293,2,65529804,3678194029
7182299,2,65450674,36692554
7182299,4,65450674,36692554
7182378,1,65460568,310988083
7182437,2,65441233,264935886
7182518,2,246295737,3112076279
7182518,3,246295737,571762389
7182610,1,65574590,2874627272
7182631,1,65473617,65649339
7182631,2,65473617,3700418580
7182668,1,4914640585,4230301910
7182719,5,2631856199,65469195
7182760,3,1081079562,3567695710
7182760,4,1081079562,1081079977
7182990,1,316557979,65529546
7182995,1,4514842096,65403116
7182995,2,4514842096,65414026
7183154,1,370757157,1316890807
7183154,2,370757157,65633295
7183195,1,65432001,1099259921
7183231,3,4549966665,5288570860
7183291,1,3705431561,65414026
7183353,1,4170322531,65494043
7183353,2,4170322531,760439638
7183353,3,4170322531,2057287623
7183388,1,4170322531,447940142
7183388,2,4170322531,65628709
7183388,3,4170322531,65616309
7183391,1,1072065836,704784837
7183407,1,5225640573,286648481
7183407,2,5225640573,65457388
7183425,1,3221879965,33466459
7183470,2,65608751,258392738
7183553,1,65555564,262245373
7183553,2,65555564,65468003
7183577,1,65555564,65374324
7183577,3,65555564,741845188
7183626,1,1082968362,664833013
7183626,2,1082968362,2832931006
7183626,4,1082968362,65402740
7183853,1,65574696,1081556117
7184119,1,65616473,2494527801
7184119,2,65616473,2338716754
7184134,1,65537627,4170252022
7184134,2,65537627,65468896
7184134,3,65537627,312411626
7184171,2,65671756,205905737
7184171,3,65671756,1081488585
7184251,1,65537610,312411626
7184251,3,65537610,65567985
7184298,1,312411642,1082915000
7184326,1,65422120,65567985
7184326,2,65422120,65497615
7184349,1,4329969630,433475314
7184362,2,65422134,1970895527
7184369,1,309053481,469058151
7184375,1,4170252031,469058151
7184375,3,4170252031,65458146
7184482,4,65601498,65607454
7184562,2,65546440,2657050033
7184563,2,65500241,65606775
7184563,3,65500241,65624823
7184635,2,2356603262,245917505
7184662,1,1106954986,65424250
7184662,3,1106954986,343269356
7184670,1,4167718643,288996426
7184670,2,4167718643,65452708
7184680,1,4548828491,65628709
7184713,1,65598968,4915148159
7184713,2,65598968,3741032291
7184728,2,65419968,2631856199
7184733,1,259043563,4944392361
7184736,2,65519811,2640973130
7184806,2,65628413,209838567
7184867,2,65390614,65557041
7184867,3,65390614,65660397
7184912,1,1298988997,246557219
7185031,2,65476110,1316803298
7185091,1,65625423,4944392361
7185091,2,65625423,65601407
7185091,3,65625423,4612970566
7185167,2,65636190,65534618
7185206,1,65540344,4168360522
7185206,2,65540344,65490490
7185232,1,1111269523,1086698157
7185232,2,1111269523,65621949
7185352,3,65484059,759798052
7185481,1,281447511,2494527789
7185513,1,312718678,65678734
7185513,2,312718678,65483901
7185575,4,3471007665,65660397
7185614,1,65530826,65559620
7185614,2,65530826,65593954
